TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TS,VALUE_DATE,TRANSACTION_TYPE,CHANNEL,AMOUNT,CURRENCY_CODE,DESCRIPTION,MERCHANT_NAME,MERCHANT_CATEGORY,COUNTERPARTY_ACCOUNT,STATUS,IS_SUSPICIOUS,REFERENCE_CODE
4406732915,3766694035,2022-11-17 06:11:18,2022-11-17 06:11:18,DEBIT,BRANCH,12.9,USD,Discover big close cup.,"Glass, Melendez and Contreras",specific,FTHY65925493426676,COMPLETED,False,5dceb113-7571-45bb-81ef-bb0c9224301f
3236708386,2614961299,2023-06-15 06:21:49,2023-06-16 06:21:49,INTEREST,MOBILE,192.61,USD,Exist career coach with level now rock.,Johnson-Aguirre,surface,NXBD15499161783734,FAILED,False,a43eb20c-59a2-426c-ad36-a50c16454a97
7874749132,1333402740,2020-08-31 16:02:04,2020-09-01 16:02:04,INTEREST,BRANCH,161.86,USD,Small site movie property figure enter loss.,Mcclure and Sons,majority,MJFV65633830501015,COMPLETED,False,0c22a921-9197-4dcf-9654-c27063d2b9bb
1454238968,531382136,2020-06-12 03:23:20,2020-06-13 03:23:20,FEE,BRANCH,8.85,USD,Herself plant arm magazine respond remain why edge.,"Graham, Thomas and Martinez",article,CYQD59676780335615,PENDING,False,4a1f6be8-bf63-4dd2-87a4-3636283e93d7
6422549989,8235688475,2023-01-17 15:55:33,2023-01-17 15:55:33,INTEREST,MOBILE,58.31,USD,President matter energy policy.,Lee and Sons,effect,PWLE73046193811403,PENDING,False,be80c1ac-8d9d-4e18-9464-45f9ed99e0b1
5907412924,7149368054,2021-06-03 00:39:48,2021-06-04 00:39:48,DEBIT,ATM,159.44,USD,Do you group pretty risk.,"Miller, Jackson and Daniel",she,RRJX98110202271894,COMPLETED,False,6b761fbe-b035-460a-acdd-72fca9a56e1d
1800993508,9553542006,2023-12-09 04:30:28,2023-12-11 04:30:28,INTEREST,MOBILE,62.07,USD,Spring despite change performance area.,Gregory-Carter,themselves,QJEN41782108162157,COMPLETED,False,65b71874-3491-47c9-b5df-287571998dfa
3031165538,2642854879,2021-02-11 22:00:31,2021-02-13 22:00:31,FEE,MOBILE,38.71,USD,Product standard body create west.,Jimenez-Collier,cold,MGEM22417065240020,FAILED,False,1eada3f7-27b8-4017-8e7e-2d96771590cd
8617039781,9541819746,2021-07-03 19:15:52,2021-07-05 19:15:52,TRANSFER,ATM,89.38,USD,Try information official understand garden prevent.,Fields-Diaz,wonder,MBGI40164708854872,FAILED,False,0d8afbd5-cc08-4258-ba2b-5976bcaf1498
6233200454,2953101172,2022-11-27 17:54:30,2022-11-28 17:54:30,DEBIT,MOBILE,24.24,USD,Little with their research new else.,"Grant, Stevens and Hughes",order,MXRN76608778871436,FAILED,False,753e46eb-2c4f-456c-a124-b352b025f869
9853541275,5780139896,2021-11-08 21:19:25,2021-11-08 21:19:25,CREDIT,ONLINE,17.61,USD,Discover business world like idea.,Bowman LLC,lose,GFQA68506161494037,COMPLETED,False,688056de-5671-48a7-b0a4-93e1b171f824
2869623682,550630765,2023-01-17 20:39:46,2023-01-18 20:39:46,DEBIT,BRANCH,17.67,USD,Meeting involve administration.,"Harrison, Hurley and Jones",people,RKTT48720310173896,PENDING,False,ddbee322-f22e-46da-bb5b-ecff45f7b066
7689561581,9493391067,2022-08-05 21:10:50,2022-08-06 21:10:50,CREDIT,ATM,375.81,USD,Do discover hold nation nothing near another mind.,Gibson-Davenport,purpose,ZPJU76924893164019,PENDING,False,84dfc226-98a2-42f0-8e44-d92af2eab8bb
3956324500,1644471007,2025-08-25 18:57:24,2025-08-25 18:57:24,TRANSFER,BRANCH,86.01,USD,Mouth front treat gun make entire will.,"Hanna, Willis and Lucas",throughout,EIVX03150512783126,COMPLETED,False,04e5816a-c3a2-45b4-97c1-2cb5734424c7
5603468891,7254643664,2022-06-24 15:57:22,2022-06-25 15:57:22,INTEREST,ONLINE,251.67,USD,Ten effect myself deep operation whatever.,Barnett-Wiggins,fall,VLUP24599569961144,PENDING,False,0b3144d4-df04-49ed-9bf3-f52f155732ec
5858139843,6797719334,2023-09-09 19:13:45,2023-09-11 19:13:45,FEE,ATM,151.71,USD,Democratic decide bed whatever put.,"Reed, Chapman and Evans",so,ONIF29517313500811,FAILED,False,89038b9f-d095-43ea-8f43-f8175fbea8e5
1610112988,7234146227,2025-01-23 01:05:15,2025-01-23 01:05:15,DEBIT,BRANCH,37.78,USD,Rich southern hot front economic.,"Williamson, Moore and Fuller",nice,DDCH73286909962391,COMPLETED,False,109db2b3-ddfa-454e-b013-43ea77891dfe
5776076124,8568670001,2021-11-28 13:45:45,2021-11-29 13:45:45,DEBIT,ONLINE,79.47,USD,Us can woman front rock development street.,"Douglas, Evans and Friedman",member,BOYW42062733513467,PENDING,False,7417375e-6953-498c-a4f9-e79e0e6e3bc6
770823995,7370694403,2025-01-17 03:55:59,2025-01-18 03:55:59,FEE,MOBILE,18.63,USD,Reduce necessary attack require else.,Estrada-Taylor,remember,YKIB10240257431358,FAILED,False,2408379f-cc8d-41f8-b287-db093d746b2a
8630283670,4530804628,2024-03-28 01:10:23,2024-03-30 01:10:23,CREDIT,ATM,77.72,USD,Final interesting five group impact office staff.,"Rodgers, Hall and Camacho",everybody,BLJM48836213227772,PENDING,False,955b3b4b-ff22-40e6-9999-a36127db3a9a
9164886467,6665304585,2021-08-28 10:41:03,2021-08-28 10:41:03,INTEREST,BRANCH,139.11,USD,Cover feel whose many middle break.,"Aguilar, Russell and Douglas",door,ULSH04948971187215,PENDING,False,a92a8cc6-e8b8-4208-99f7-2eba6d73dc94
9765863586,2625147078,2020-09-07 20:11:52,2020-09-07 20:11:52,TRANSFER,ONLINE,124.45,USD,Skin decade beautiful night.,Rogers LLC,despite,FALT86885319404521,FAILED,False,14888847-b733-4e9e-bab0-6c8634674ce9
6953089060,7170391096,2022-07-01 14:56:15,2022-07-01 14:56:15,INTEREST,ATM,66.88,USD,Seat produce he exactly fire heavy attorney.,Simpson PLC,reflect,RHTX37296261192718,FAILED,False,423d60f8-149e-477b-b944-5686a48d3744
465507060,599873644,2023-08-29 21:57:23,2023-08-30 21:57:23,DEBIT,MOBILE,43.88,USD,Out one entire.,Kemp-Lewis,hit,DSOK17754945926111,COMPLETED,False,f331b7d2-c030-464e-bf96-9038d202aaac
141245886,5734406571,2025-12-23 12:10:58,2025-12-25 12:10:58,DEBIT,ONLINE,12.43,USD,Available rest process.,Reed-Mitchell,grow,SJVW60491103600248,FAILED,False,f6d561da-edc4-45ec-95d4-f070ccd760c0
7001863437,4480777566,2020-02-19 00:17:33,2020-02-20 00:17:33,DEBIT,ATM,97.72,USD,Particular own decade culture.,Diaz-Escobar,voice,OFNA09077885517912,PENDING,False,163a98a3-195b-4674-b7d3-b8e00fd7c6db
2302559482,7799611856,2021-05-30 03:59:36,2021-05-30 03:59:36,TRANSFER,BRANCH,56.77,USD,Either argue identify response attorney audience camera new.,"Bautista, Nguyen and Watkins",want,ZRTN28479658796447,FAILED,False,9c4a8983-7ba3-4459-b705-504c2673bf1c
9293096882,9144398266,2024-03-09 05:21:22,2024-03-10 05:21:22,CREDIT,ONLINE,19.12,USD,Deal need new power start I.,Elliott-Gutierrez,bad,ZBHM29869443639456,FAILED,False,858ecedf-cb78-48ff-8938-f3adddbda3c4
9038873783,544420525,2025-08-11 14:49:16,2025-08-11 14:49:16,DEBIT,ATM,31.75,USD,Benefit purpose sometimes lead rather try how.,Hicks-Gardner,find,RSXK17177729834245,COMPLETED,False,c43c7ab0-650a-4d1e-8949-16d5ae8b973d
3201427373,7389232668,2021-05-25 09:22:25,2021-05-27 09:22:25,CREDIT,BRANCH,366.92,USD,Region me structure month base.,"Christensen, Kelley and Rios",event,MCPO41705923706512,FAILED,False,be2db12e-303b-4ccd-89a4-daf1feb8cd77
1044546766,1729432237,2024-01-03 15:44:06,2024-01-05 15:44:06,TRANSFER,ONLINE,101.23,USD,Second data may garden protect dream want itself.,"Miranda, Greene and Davis",cultural,OUJT74752012046313,FAILED,False,892a1ce1-5fd2-46eb-9252-fa2de7b8cf42
8131358213,2922596079,2025-07-22 02:24:45,2025-07-24 02:24:45,DEBIT,MOBILE,62.76,USD,Sign day raise enter indeed different nation.,Tyler-Holmes,sing,TCZB58695196824164,FAILED,False,97b8fc32-3b5c-4321-befe-4d94d77bde3e
9724335315,3925022367,2025-04-09 05:44:42,2025-04-09 05:44:42,CREDIT,ATM,38.01,USD,Ball about itself find wonder probably.,Harris Inc,born,CYVM52051165900703,FAILED,False,0d1e3c70-4828-44b0-b569-c41a34d833c9
9107267811,1602040795,2020-11-04 15:32:49,2020-11-06 15:32:49,TRANSFER,ATM,36.6,USD,Production reflect position only people.,"Ruiz, Wright and Smith",vote,POWL82825575657827,FAILED,False,87908034-1573-4c40-af6b-ea1d98341f04
9466997577,1821625464,2021-05-14 14:25:29,2021-05-15 14:25:29,INTEREST,ATM,39.11,USD,Face discussion effort likely improve.,"Obrien, Davies and Russell",administration,SUWB07534848144872,PENDING,False,e786ef78-4bf8-42fc-9707-c303a59d72a2
8967639438,5514354764,2023-02-19 04:40:58,2023-02-21 04:40:58,INTEREST,ATM,127.54,USD,Little reach sea civil.,Baker-Mckenzie,who,IILQ93402699639710,FAILED,False,48c21171-f91f-4d2a-b42a-81536066646c
526295534,6371480983,2024-02-14 01:01:40,2024-02-16 01:01:40,FEE,ONLINE,10.03,USD,Whole current pull show all else college popular.,Perry Group,chance,WOBN00890312839121,COMPLETED,False,0880e11e-88fd-4960-b257-3eeb1e945db0
2532480998,827128387,2023-05-24 10:07:35,2023-05-24 10:07:35,TRANSFER,ATM,14.7,USD,Society usually expect win agreement person production.,Skinner PLC,ball,UXPK40022410975182,FAILED,False,3d6544f4-32c1-4fa2-873c-82c2bd2b0ace
9781761511,288065839,2022-12-23 16:37:28,2022-12-23 16:37:28,TRANSFER,ONLINE,9.4,USD,Prevent score performance language effort main.,Cole LLC,bank,FAFZ13080022192157,COMPLETED,False,dc1eba36-a45e-431f-be3d-02167dcf0427
6586530732,2585493849,2022-04-19 08:02:28,2022-04-20 08:02:28,DEBIT,BRANCH,44.22,USD,Less type economic base.,Baxter Group,necessary,CEEC79994722428651,COMPLETED,False,e5dfaf60-eaa8-4e68-828c-1d4b2101ff15
5038804225,151771975,2024-10-15 07:04:27,2024-10-17 07:04:27,TRANSFER,ONLINE,36.32,USD,Affect become have water.,Woods-Jones,theory,XMKM31686746053218,FAILED,False,7a596f46-73ec-48a2-a775-a83b5f51e612
1641151717,7140889037,2023-01-13 19:32:24,2023-01-13 19:32:24,CREDIT,ATM,292.41,USD,Sit player area whose hospital back.,"Lopez, Bray and Gutierrez",support,TIUY73419276794707,FAILED,False,614b0fd5-ab03-4066-b584-e4311ab40bbf
3445600189,5463181292,2020-07-22 10:39:52,2020-07-22 10:39:52,FEE,BRANCH,66.51,USD,Bar product big parent.,"Shah, Stein and Pena",usually,RYYH02954775289623,PENDING,False,741cbd74-2279-4355-92bd-ad73e864879b
6069323042,4161764539,2024-12-19 05:46:43,2024-12-21 05:46:43,CREDIT,BRANCH,83.62,USD,Common general parent explain stuff likely.,Hall-Castillo,structure,YPOC68936985164856,FAILED,False,8b72064a-4d17-4010-b5b8-53e37a91714a
3133914556,7451192161,2023-04-14 07:41:31,2023-04-14 07:41:31,INTEREST,ATM,82.58,USD,Window beyond loss care worker again decision.,Rodriguez PLC,image,HDWB07688528803570,COMPLETED,False,a6770356-56a2-446f-8019-f6a019fe98e6
4697111189,9983599490,2020-07-05 15:27:59,2020-07-07 15:27:59,DEBIT,BRANCH,89.11,USD,Politics event truth fund mother charge another.,Jones-Hudson,policy,PBLD12872200059999,COMPLETED,False,cf3b5f10-2ce9-421d-9808-da12f77d3007
7433207710,6113343285,2021-05-13 01:00:37,2021-05-14 01:00:37,DEBIT,ONLINE,81.03,USD,A again all their knowledge pass film type.,Snyder LLC,company,NKLM89595026216060,PENDING,False,a6d3e0d8-7f5c-48a3-9a0a-b3025af65f7e
7884980889,9335267892,2025-03-28 17:56:07,2025-03-30 17:56:07,FEE,MOBILE,182.9,USD,Exactly evening notice appear computer whatever.,Long-Henderson,middle,AXGR69391203747016,PENDING,False,dae57f2e-5abf-4fca-9812-46578a90a677
2082659199,3983704038,2024-11-18 05:11:06,2024-11-20 05:11:06,INTEREST,MOBILE,1.64,USD,Many I quickly attorney kitchen position usually imagine.,Jensen Inc,other,TCTK74702070847217,COMPLETED,False,7e3ab7c8-e590-4f50-8eae-4f06f2aca185
9803854046,2315512880,2024-07-22 12:06:56,2024-07-24 12:06:56,FEE,ONLINE,42.9,USD,Man nature fear loss.,"Cook, Robinson and Warner",maintain,HPVW93123968168682,FAILED,False,22f7434a-061a-4a47-a995-83305363c9e4
2160013995,9486216000,2023-04-05 01:51:25,2023-04-05 01:51:25,TRANSFER,ATM,0.56,USD,Outside author against behind.,"Santos, Vasquez and Mcgrath",indeed,NNEL31531389235807,COMPLETED,False,f159495d-b4c7-4211-967c-d011deb4fc75
4420871411,3833260980,2023-09-26 09:23:01,2023-09-27 09:23:01,TRANSFER,MOBILE,18.46,USD,Always blue they wrong may part land.,Watkins and Sons,American,AIRI29956477280593,PENDING,False,1c8c6c9a-f966-45a8-96d9-790113bb5591
6958826892,7911830311,2021-03-10 01:33:23,2021-03-12 01:33:23,FEE,BRANCH,168.01,USD,Food degree federal which perhaps great country.,"Finley, Olson and Robinson",just,CDLL62805411520546,COMPLETED,False,b59297c0-84e8-4e88-8557-0f2fa3ddb2e4
4615843181,4351826143,2020-07-30 04:50:24,2020-08-01 04:50:24,INTEREST,BRANCH,55.54,USD,Foot new drop create produce.,"Turner, Sandoval and Burns",fly,VYSR19601889026842,FAILED,False,c6393886-b3b2-4427-9d3b-cb2948e50b3c
3885382414,2833013539,2023-04-24 10:54:18,2023-04-25 10:54:18,FEE,ONLINE,131.54,USD,Others on history not career.,"Grant, Snyder and Ford",traditional,HONY50981905635231,COMPLETED,False,a1d3be58-aa70-404c-9e07-af9f80d3a205
3272500746,2984965700,2021-01-21 15:01:06,2021-01-23 15:01:06,CREDIT,BRANCH,50.58,USD,Less car history brother impact hour.,Anthony and Sons,model,UMWF24141728811477,COMPLETED,False,39b40be7-7040-4d84-950e-c10beaf37295
6047083366,386335433,2020-10-13 11:19:47,2020-10-13 11:19:47,FEE,BRANCH,181.93,USD,Money research dinner group nearly campaign air.,"Arias, Skinner and Weaver",or,NKGM06081993167585,COMPLETED,False,bfc9b750-feb8-42f0-9f13-43f6eb0c6844
653516154,8242141113,2022-11-07 18:57:08,2022-11-07 18:57:08,CREDIT,BRANCH,60.74,USD,Open six good detail want conference reflect.,"Sharp, Welch and Scott",general,RQHI14531889172744,COMPLETED,False,dbaf4ff4-2bc3-4e6c-adcb-298ff7910e4f
5366511182,3045015598,2025-11-20 03:23:00,2025-11-20 03:23:00,TRANSFER,BRANCH,57.7,USD,Standard these mind season.,"Larsen, Hernandez and Smith",direction,XVAQ88241518834621,COMPLETED,False,79c398e5-6144-4ed2-bb24-1b417077f7a6
5665781026,7162862366,2025-10-23 05:36:22,2025-10-25 05:36:22,TRANSFER,ATM,113.76,USD,Seem among team.,"Anderson, Dunn and Jackson",while,IABV99645874010630,FAILED,False,5e1b1908-ad89-4683-a026-5ffa7bd58b95
4842019973,2212272877,2023-12-15 21:56:10,2023-12-17 21:56:10,TRANSFER,MOBILE,12.15,USD,Course late such knowledge home hear somebody.,Taylor and Sons,significant,UWFX93599331685590,FAILED,False,9715d100-6f74-4af3-aa69-37a9b891f366
2152175637,3396555551,2020-02-25 08:41:44,2020-02-25 08:41:44,FEE,BRANCH,2.76,USD,Present own it develop.,Russell and Sons,news,SAPZ92140637812357,COMPLETED,False,235d5124-fdf6-4ec4-8f3e-5889b497503b
3898785683,3246450057,2021-07-09 01:52:13,2021-07-09 01:52:13,CREDIT,BRANCH,4.96,USD,Scientist national realize run write walk eye.,"Brooks, Martinez and Mcguire",until,MWDV83197791224076,PENDING,False,5d98ae55-b5e1-4d70-9c90-38b01cb9cffb
6460852822,8077844390,2024-10-14 09:08:34,2024-10-16 09:08:34,FEE,ATM,50.45,USD,Ever ahead culture wear once tax.,Ayers-Hughes,however,SUJP05024776850221,FAILED,False,681154a1-5d99-48e2-b456-540e19b31411
946604049,3529482327,2024-08-25 09:07:59,2024-08-27 09:07:59,DEBIT,ATM,57.57,USD,Series eye impact rise party contain put.,Turner and Sons,account,IBTA73340945071991,PENDING,False,f131d0af-d780-49cd-a35a-ddb1c5ffc3a0
5495431085,7072848857,2020-07-11 07:55:19,2020-07-13 07:55:19,FEE,ONLINE,103.41,USD,Leader with entire or forget scientist doctor time.,"Hunt, Mendez and Rogers",debate,PCWC69623359952394,FAILED,False,e7bb329d-252c-4113-8269-1893c736b999
9309088573,5619411738,2020-11-26 04:59:33,2020-11-28 04:59:33,CREDIT,ONLINE,47.62,USD,Why draw wife be.,Morris-Gutierrez,drug,PNCL64323051395205,FAILED,False,4886a8d0-a91c-4804-b50b-d670f826bc8a
952794211,4626647739,2020-02-02 11:38:23,2020-02-02 11:38:23,TRANSFER,ATM,20.08,USD,Maybe out go weight from see.,Jackson-Cochran,half,MMRS43934368786637,FAILED,False,58c6c5d4-e852-48a2-b163-66c19c735df5
2637511164,7050905542,2023-01-16 04:46:05,2023-01-18 04:46:05,DEBIT,MOBILE,200.33,USD,West several practice answer debate spend practice.,Hunt PLC,sometimes,HVXJ04148875841854,COMPLETED,False,3dc9c4ee-ce67-4d0e-aded-c4931ddd56df
1923190376,5142858815,2025-04-28 19:05:06,2025-04-30 19:05:06,TRANSFER,MOBILE,21.74,USD,Deal someone charge forward.,"Warren, Zimmerman and Turner",three,BGLM36057685163716,FAILED,False,8b2a44de-89e9-4c9a-abed-993a0db53c7e
3186722963,3369457209,2024-01-11 17:41:03,2024-01-12 17:41:03,CREDIT,ONLINE,75.56,USD,Heart air nation military mouth try sing.,Davidson PLC,project,LTXC97492456855329,FAILED,False,68ae3ba3-ceb0-4216-a380-dfb9e945e2ee
6071035875,485541901,2021-11-18 17:59:38,2021-11-18 17:59:38,TRANSFER,MOBILE,19.0,USD,Suggest half method able.,Doyle PLC,this,VBMY97729628323370,PENDING,False,f4993bdb-6e86-4e63-8b9a-e908b98df6b2
9101331512,3014451940,2023-08-14 11:02:47,2023-08-14 11:02:47,DEBIT,MOBILE,75.93,USD,Itself foreign wonder floor central.,Abbott-Wilson,artist,AEFM53308162085109,FAILED,False,12e79da2-d5c7-4647-a897-e98cc8370511
3468429487,6980326784,2026-03-04 19:19:42,2026-03-06 19:19:42,DEBIT,MOBILE,44.46,USD,Team happen fire apply help onto.,Stevenson-Wilson,upon,VCNY42651482376076,FAILED,False,bfa0f7ff-5b71-48b0-8a9f-9a7dd21b6da8
6991043014,263670240,2022-04-05 13:10:27,2022-04-07 13:10:27,DEBIT,ATM,126.09,USD,Natural value even list.,Meyer-Long,thought,NIDP90168437380294,PENDING,False,4d6e9e2f-f07e-4522-a8d2-95e8ffac2bdb
1056424878,9790156699,2025-03-17 16:11:15,2025-03-18 16:11:15,TRANSFER,BRANCH,112.34,USD,Interest culture somebody issue protect.,Grant-Chambers,student,VPSE09036521629410,FAILED,False,8dd66ec7-7571-4a5d-a5f6-763e2a47a7be
3759110499,5596636502,2025-03-14 22:10:16,2025-03-14 22:10:16,DEBIT,MOBILE,85.47,USD,Head TV whole get bar surface.,"Salazar, Holmes and Arnold",media,PWCM77923053917908,COMPLETED,False,4688caed-eb3c-45ae-8060-a94b6714b280
8437975957,2756857416,2023-09-28 22:35:16,2023-09-30 22:35:16,CREDIT,MOBILE,326.26,USD,Serious staff such high language issue catch.,"Brown, Thomas and Lee",tonight,ZCZY84616496930608,COMPLETED,False,71cc5ae1-511e-4d71-b5f6-3169fa45ed32
3476644906,187470954,2022-05-20 05:52:17,2022-05-20 05:52:17,TRANSFER,ONLINE,39.0,USD,Statement total prove evening create less peace.,"Cox, Allen and Duffy",baby,RRXN31031023388880,FAILED,False,6cef2143-f428-42c8-aa44-29f59922cdd4
6883504060,184538327,2025-07-14 12:36:47,2025-07-16 12:36:47,FEE,ONLINE,115.78,USD,Pass economy charge view call.,Vasquez-Wagner,building,CMCW74657209349774,PENDING,False,14544127-5290-4f58-9392-f3c6e807e9e5
2270441464,1127270136,2024-07-20 07:17:53,2024-07-20 07:17:53,FEE,ONLINE,184.9,USD,Edge south out economic this need and.,Miller-Vasquez,agent,ZKKZ26417012826610,FAILED,False,d7196b04-dbeb-4050-b849-2723ac9296ea
9146750360,1733728200,2023-10-03 09:32:13,2023-10-04 09:32:13,INTEREST,ONLINE,120.95,USD,Price image charge light.,"Gill, Mullins and Jensen",consumer,VOHM75735185330907,FAILED,False,54faad12-175c-426d-8dd9-e5ccfad8f1ee
6294377453,2046931406,2023-09-14 05:30:49,2023-09-15 05:30:49,INTEREST,ATM,17.14,USD,Second situation structure.,"White, Colon and Terrell",another,SUBE44101062741179,PENDING,False,c922cf2b-07aa-40a4-92b1-6b5c846fe723
1318056843,6099751395,2025-10-13 15:22:30,2025-10-15 15:22:30,FEE,MOBILE,200.55,USD,South light prevent question.,Daugherty-Rivas,film,WRBA86641314045501,COMPLETED,False,24a89dc1-9cba-4fb0-a29c-b2aac8610fef
9708202720,2491359966,2020-11-09 08:27:43,2020-11-10 08:27:43,CREDIT,MOBILE,184.02,USD,Process design smile field could choice only candidate.,Cooper-Zavala,worry,YXGX78678736704101,COMPLETED,False,148c9096-096b-43ae-9a97-db2e91372ead
9333758956,2951006500,2026-01-10 06:56:24,2026-01-12 06:56:24,CREDIT,MOBILE,10.74,USD,Practice paper subject only water have.,"Reynolds, Dixon and Allen",Republican,MWPH36475784103024,FAILED,False,ce9ff99e-2b73-4e94-8d96-51e51ee4ad97
9885528097,7464053273,2020-11-14 01:42:09,2020-11-14 01:42:09,FEE,ATM,12.59,USD,Soon yourself enter draw receive sound allow.,Espinoza and Sons,about,WIYJ65365615101351,PENDING,False,89709d89-edab-4f5a-a093-47f22688b3a5
5530597577,3555764847,2025-03-29 16:50:43,2025-03-31 16:50:43,FEE,ATM,73.14,USD,Democrat natural own reality since include.,Reese and Sons,environmental,HOXH64481919063737,PENDING,False,e929d6d1-44e1-4911-8ec7-c8504c2a4351
1199967854,923919215,2025-01-27 15:56:18,2025-01-29 15:56:18,DEBIT,BRANCH,106.2,USD,Each worker goal drive.,"Simon, Miller and Green",common,JJZR91926173862906,FAILED,False,e1e34a80-32c6-463e-91e4-eee7e7c4d30e
3605853331,2402787535,2022-10-04 16:46:38,2022-10-06 16:46:38,TRANSFER,BRANCH,118.31,USD,Fish avoid avoid which.,"Webb, King and Briggs",point,CPCO98786690473646,FAILED,False,4740ead3-a230-4a8e-bc91-bbabb470cc41
2830992695,3075179948,2023-01-24 22:58:34,2023-01-26 22:58:34,CREDIT,MOBILE,18.17,USD,Customer risk analysis wrong young travel.,Johnston-Lewis,entire,XZQQ35875790246965,FAILED,False,09fa19dc-dd91-4e21-a434-bbf4d13fab79
2583170872,9851139525,2021-03-28 07:11:44,2021-03-30 07:11:44,CREDIT,BRANCH,25.99,USD,Watch anyone civil.,"Lawrence, Wilson and Walker",official,GJKX15052435604281,PENDING,False,f890a818-7ae4-499e-ba36-44d24009abf2
6976440847,7393300615,2022-05-20 01:15:41,2022-05-21 01:15:41,CREDIT,ATM,37.09,USD,All next hit training west.,Shelton-Buckley,size,USIL07749574488686,FAILED,False,f27224a5-b7dd-4d05-b5c1-42d7e53708fa
5132759897,4067997165,2022-06-29 01:14:38,2022-06-30 01:14:38,TRANSFER,ONLINE,92.31,USD,Miss history my vote.,Shepherd PLC,doctor,INLT09611564665319,FAILED,False,2ceae647-feaf-483e-af59-a56eba1467ba
7344412873,1955335516,2024-05-03 14:36:15,2024-05-03 14:36:15,CREDIT,ONLINE,14.31,USD,Mouth various father southern artist remain process.,Lester-Phillips,opportunity,SICK02503258738835,FAILED,False,20fd8564-b128-4f13-8531-7b12907285aa
7100751449,2164145645,2021-02-13 23:46:17,2021-02-14 23:46:17,DEBIT,MOBILE,9.4,USD,Save group training after firm expert.,Nguyen LLC,process,MICU98958941797275,PENDING,False,8a5a3f5d-daea-4d5f-bd45-034df14c646a
6252342672,9505298560,2023-09-20 08:50:44,2023-09-22 08:50:44,DEBIT,ATM,74.39,USD,Doctor customer evidence.,"Robinson, Jackson and Cameron",short,CHUC16881038507338,PENDING,False,57eb630a-4ba9-455a-b7a3-4fdd30479807
3752423354,6415427945,2021-09-24 23:30:26,2021-09-25 23:30:26,CREDIT,ONLINE,121.58,USD,Remember only drop manager read.,"Guerrero, Dennis and Odonnell",within,YKGG68978153805916,PENDING,False,d60c3b19-f93c-4b74-a161-5d0ae8c19501
4449777553,8021600874,2020-01-29 22:04:03,2020-01-30 22:04:03,TRANSFER,ATM,20.09,USD,Picture edge kitchen word camera.,Lopez Group,force,JXAY59651111877382,FAILED,False,660dddbb-3cda-4a6f-8a05-bc6f8e7c0366
8464258251,2509792089,2026-01-23 10:30:51,2026-01-23 10:30:51,INTEREST,ONLINE,56.28,USD,Together range such while firm each sea note.,Carney-Price,before,FYQV25401539980558,FAILED,False,2cd97768-f8d2-4843-bbc5-f1e69f799d45
2534494053,1147385626,2023-07-12 03:11:55,2023-07-14 03:11:55,INTEREST,ATM,91.52,USD,Anything prevent practice spend technology.,Wilson-Landry,trouble,WWDD90843949617322,COMPLETED,False,1b75c887-7473-4e09-b7e2-dd7e2f853b95
679386385,8438980682,2022-08-18 00:02:45,2022-08-18 00:02:45,CREDIT,ONLINE,94.73,USD,Statement line alone modern.,Mitchell Group,baby,SPJN62685515162930,FAILED,False,73c9d06a-5d57-420b-aadd-084cd95856fd
3744139413,5762327018,2023-02-20 23:24:41,2023-02-20 23:24:41,CREDIT,ONLINE,60.54,USD,Others pretty dinner over fear civil.,Collins-Hancock,television,ACOL01466896981964,COMPLETED,False,9c078576-0445-4d78-8a60-2e277f12f44a
2302211715,4164834123,2022-02-13 00:42:15,2022-02-15 00:42:15,CREDIT,ATM,251.41,USD,Business day defense remember likely.,Harris-Owens,once,EFDH14210819178761,FAILED,False,3cbd8713-29cc-4431-bfa0-4e5a9ef6e26c
1796731255,5776503766,2025-09-29 20:53:31,2025-10-01 20:53:31,DEBIT,BRANCH,50.68,USD,Citizen idea ball.,Schultz Inc,community,IGLE37181301825308,FAILED,False,5770a7a4-4457-46dc-8432-6ca15970174e
1750331798,5793681873,2024-11-04 13:29:25,2024-11-04 13:29:25,INTEREST,ONLINE,46.38,USD,Stay difference prove member film young.,Woodward and Sons,interview,YEVH63549642323983,PENDING,False,4163f6db-d56b-4433-9fee-ac5dfb176e2a
9214507944,8856231255,2024-01-10 11:00:21,2024-01-12 11:00:21,CREDIT,BRANCH,144.74,USD,Young hold different once degree edge show.,Morris LLC,back,ZOEA85517098011699,COMPLETED,False,0b9262a7-80cc-4f30-b855-ad766cb501c3
5144131702,1700785631,2023-06-29 17:45:54,2023-06-30 17:45:54,TRANSFER,MOBILE,83.38,USD,Project best they church.,Baker PLC,defense,NGHM95160880185816,COMPLETED,False,14137976-1bc8-451c-9733-c23b736a6897
671692092,9357993464,2021-11-25 19:14:22,2021-11-27 19:14:22,DEBIT,MOBILE,123.53,USD,Cost service them network.,"Davis, Wilson and Elliott",significant,IAEC93223098789922,COMPLETED,False,cbdba557-6aff-4ad3-92c0-6cf80eb7838c
6274443407,3383449433,2025-06-21 23:41:08,2025-06-21 23:41:08,INTEREST,MOBILE,16.68,USD,Majority myself loss all type.,Schwartz-Alexander,cup,ZHIS98414776659280,PENDING,False,3b2826d3-a532-45c7-a928-da1f28cf4cde
