ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_NUMBER,ACCOUNT_TYPE,CURRENCY_CODE,BALANCE,AVAILABLE_BALANCE,STATUS,OPENED_DATE,CLOSED_DATE,BRANCH_CODE,OVERDRAFT_LIMIT,INTEREST_RATE,CREATED_AT,UPDATED_AT
6479879645,7218372395,LNVF77202458602120,SAVINGS,USD,6613.0,466.48,ACTIVE,2021-07-19,2022-08-17,PLDF94946984685199,1693.51,0.046,2021-11-16 12:03:12,
6979510917,8758846428,OBBQ84546173938167,SAVINGS,USD,8507.87,6614.9,ACTIVE,2020-03-07,,IPRY78187790744113,4779.72,0.029,2023-02-02 07:16:01,
7460413390,1679362974,ZPQL33349019780643,CHECKING,USD,9621.36,5580.58,ACTIVE,2025-10-14,,IKAK92428913596309,3346.85,0.038,2023-08-15 03:58:41,2020-08-16 06:46:24
9769347120,5757070870,JOLR86303426536003,CHECKING,USD,4032.01,4269.9,ACTIVE,2023-02-24,,GMML13588672681080,4189.81,0.035,2021-01-29 08:53:53,2021-02-16 22:20:16
8166491737,2936880384,DZND77768942282878,CHECKING,USD,2997.4,5446.3,ACTIVE,2025-02-26,,KXOY74439308970925,4471.05,0.019,2022-05-02 06:05:40,
2562775045,9350529785,KSCF17969096567189,CHECKING,USD,274.51,100.93,ACTIVE,2025-09-12,,USGF02971388576780,1860.4,0.029,2020-06-16 02:46:25,
1899801774,9979349381,XQKZ90765765872190,CHECKING,USD,6494.07,5220.79,ACTIVE,2021-06-10,,NTOG87865471675329,1090.78,0.036,2024-10-04 03:11:12,
2206938215,8613925014,NCCX02070776251920,CHECKING,USD,2969.52,2877.64,ACTIVE,2020-01-02,,RVRM66276201224941,3481.48,0.034,2020-08-06 02:31:23,
7500728721,8488110051,XEKG84593318547315,CHECKING,USD,8855.29,8645.19,ACTIVE,2023-08-15,2026-02-17,EAVS76965359278522,1897.17,0.029,2021-07-09 10:24:35,2021-05-10 10:23:03
981873229,71121656,HXTV67208801158880,CHECKING,USD,5101.52,8320.99,ACTIVE,2021-03-09,,CWIK57688341456349,4046.48,0.04,2025-07-25 02:18:02,
7856362993,2018507385,VJFI74852957915872,SAVINGS,USD,9917.65,4733.99,ACTIVE,2025-08-15,,BVOX69017009587143,2665.37,0.014,2021-10-18 17:03:32,
8528358714,3091257797,JBLA28803673181587,SAVINGS,USD,5712.13,8325.02,ACTIVE,2022-11-10,2021-01-12,AFYE33861007498262,3520.41,0.03,2022-12-12 22:34:21,2024-08-16 01:20:41
7415744026,4062678513,OVQL90013438908003,CHECKING,USD,7070.18,2686.32,ACTIVE,2022-01-04,,HBDS54727207561839,482.17,0.044,2021-08-29 04:12:49,2024-11-28 07:59:43
7503529192,1173663371,SKOP87785255835209,CHECKING,USD,9188.07,2103.5,ACTIVE,2025-02-22,2026-03-10,HYCJ84728290225928,4452.97,0.033,2024-08-24 17:07:05,2023-03-18 07:27:56
1897223560,6361237690,XBFG95671334085936,SAVINGS,USD,396.32,1429.1,ACTIVE,2020-05-13,,OYVP15824544903712,2986.05,0.017,2020-06-14 06:53:11,
3078748696,6834400844,MOIR08921628167709,CHECKING,USD,9454.89,3705.09,ACTIVE,2023-08-12,,BEDR90874622763712,2951.88,0.017,2022-06-05 16:01:52,
667374013,5603142519,NONN64560940315015,SAVINGS,USD,9404.57,12228.47,ACTIVE,2026-01-05,,ZWUF27503888084991,3465.74,0.032,2020-04-21 02:27:02,2022-07-08 10:18:19
6716567829,8222614471,TRVD52174411786509,SAVINGS,USD,2164.15,3793.0,ACTIVE,2026-01-02,,YLRA71203511741157,3499.8,0.025,2021-03-02 17:37:53,2022-08-14 00:10:50
118035444,9257130952,PDXN55426298906904,CHECKING,USD,6487.25,5069.66,ACTIVE,2020-04-26,,MHPE98903242325294,2805.62,0.019,2023-12-13 05:30:33,
5283285900,739891852,ZYIQ90775179803989,SAVINGS,USD,5748.28,8032.98,ACTIVE,2024-03-02,,THHE81761788587839,2603.52,0.039,2022-09-04 04:25:17,2024-03-29 18:44:12
2968238530,8251958304,COIU14732647307287,SAVINGS,USD,3008.83,3467.27,ACTIVE,2020-03-08,,NNUE17738252911856,4238.75,0.025,2022-02-21 05:01:21,2020-09-02 13:02:18
9261432082,8708217200,YSMF36189258549386,CHECKING,USD,8566.01,11868.23,ACTIVE,2021-09-24,,WEDN95724291185659,3986.9,0.01,2022-08-20 10:31:46,
8195445983,7999304238,DVAC68797325900574,SAVINGS,USD,6929.02,3543.41,ACTIVE,2025-09-23,,NYBC39087247842224,318.8,0.028,2025-12-25 23:38:02,2022-08-12 10:36:32
7352605648,484465627,LWXI30339093868478,CHECKING,USD,972.02,493.18,ACTIVE,2021-10-22,2022-04-20,ORQL03255334811062,2568.13,0.046,2022-08-04 09:08:13,2025-04-16 01:04:57
3013631050,6865368245,ADVQ78895016665386,CHECKING,USD,6423.4,4216.3,ACTIVE,2021-10-17,,XEYZ69303648968883,2066.16,0.011,2021-09-08 03:07:35,2024-02-16 02:40:31
1063551808,8394025845,HNPU52175399576623,SAVINGS,USD,5990.17,1135.33,ACTIVE,2022-12-17,,TWOY13373986273311,2715.95,0.038,2025-10-20 04:39:41,
7359243647,412790646,ULDK97311252252315,CHECKING,USD,5071.44,190.84,DORMANT,2021-03-18,,UIHS61501345463593,4622.68,0.035,2024-02-07 02:18:46,
7298542005,5079253339,OCLA66580693035489,CHECKING,USD,1306.42,2088.25,ACTIVE,2026-01-27,2021-09-16,WQNO35663628494950,1642.92,0.014,2024-11-26 09:21:41,2023-05-07 05:57:02
9603974140,4614714935,BJBJ96216375846617,CHECKING,USD,5042.46,3007.85,ACTIVE,2022-11-22,,GDJF45392056868333,1282.43,0.019,2023-08-15 17:43:41,2025-03-29 07:13:43
9470152542,3063045556,YZSV06116798743589,CHECKING,USD,3900.98,2798.42,ACTIVE,2025-11-05,,CFND47659437617179,4492.73,0.025,2025-11-17 11:34:12,
4634163698,1302199370,QJPT33291412968955,CHECKING,USD,9197.01,6338.31,ACTIVE,2023-11-24,,AJSU31527529940901,2340.07,0.016,2024-12-23 23:35:42,2022-01-10 23:13:44
3057923364,5751449541,MMOL97231969503299,CHECKING,USD,2071.6,1761.25,ACTIVE,2024-03-13,,MOIL14289357621671,429.13,0.044,2021-07-28 15:55:57,
1189974553,1349158846,PPMD07485481724858,CHECKING,USD,5779.62,4541.12,ACTIVE,2020-09-08,,YGSU06687739422496,4292.27,0.02,2023-06-02 11:08:29,
6649148343,4515924661,ZMBQ56685045027665,SAVINGS,USD,6404.51,5091.89,ACTIVE,2021-05-25,,MHUU71979614967387,1472.87,0.011,2021-04-01 16:08:34,
6639436581,5664156544,YPLQ99376464679290,CHECKING,USD,8257.3,4758.99,ACTIVE,2026-01-10,,HENH03157546394763,2252.94,0.019,2025-01-19 04:17:37,
5080924633,939706028,ZDWG48283430402409,CHECKING,USD,3119.9,6324.57,ACTIVE,2025-09-29,2023-11-19,NMKU61402415621607,4954.35,0.014,2021-05-01 10:56:51,
934763088,4065453827,TNFU19994025915432,CHECKING,USD,8921.43,620.06,ACTIVE,2024-04-10,,MOZS37846623838856,4230.56,0.039,2021-08-22 11:14:33,2020-10-25 15:58:58
5842759673,9834228000,OBZE82040003627542,CHECKING,USD,4474.99,1259.31,ACTIVE,2021-01-02,,IBKG66991068720060,3756.47,0.018,2025-06-23 15:55:50,2026-03-11 08:37:25
7041772833,6391879254,BROV78473127564173,CHECKING,USD,2225.53,2432.09,ACTIVE,2022-10-27,,XYFA08540419273451,4491.68,0.013,2026-03-25 10:17:25,
2640139307,1028455595,OIJZ91834936963841,CHECKING,USD,6939.26,2274.84,DORMANT,2021-09-01,,PPKW82053970912919,4576.88,0.047,2020-06-20 14:41:47,2023-12-03 19:32:23
2521226284,7674101333,FVBA97312034033606,CHECKING,USD,9568.79,11964.92,DORMANT,2020-10-10,,LMPB78808758124004,4705.75,0.029,2024-04-16 17:19:25,
6855394473,4877313061,GLNZ38870482526223,CHECKING,USD,9516.48,626.35,ACTIVE,2022-01-02,,PTNS12774690014504,40.91,0.024,2024-12-11 22:13:46,
5613188752,3277811914,JZVS32695378624877,CHECKING,USD,6714.55,5048.01,ACTIVE,2025-03-07,2023-02-22,JORI28174958844767,4196.47,0.038,2025-07-26 11:58:50,2025-08-16 15:48:57
3976643038,8136968839,YXFZ57416899484189,CHECKING,USD,8544.43,1320.56,ACTIVE,2025-06-09,2023-12-15,YNQN00364581981991,1071.27,0.022,2023-11-07 18:19:35,
82361869,332916232,XPBK01074926400901,SAVINGS,USD,3210.58,3585.06,ACTIVE,2020-06-09,,TVXY48176427887392,780.33,0.048,2023-10-24 09:06:45,
5223554126,9599582043,CLVJ41500996615834,CHECKING,USD,4481.71,4679.21,ACTIVE,2020-01-10,2024-03-09,NEHN26929515094475,2946.54,0.034,2025-05-09 23:26:18,2021-08-19 20:29:31
4851259243,9283554377,GRSR14321220152719,SAVINGS,USD,8941.3,1397.59,ACTIVE,2025-09-25,,KMVT73661884396181,3435.92,0.033,2023-02-17 19:08:25,2020-01-05 22:11:38
5810210976,447153050,ZSZG55794517960375,CHECKING,USD,449.82,954.75,ACTIVE,2022-12-04,,JHOI12688034573683,4289.98,0.035,2024-04-25 12:17:03,2022-07-08 04:41:10
9462025310,6457543740,MCDF53122778327256,SAVINGS,USD,1441.99,1376.3,ACTIVE,2020-08-07,,XVFY79355356917033,3002.77,0.019,2022-01-09 19:49:10,
2954101538,3428817869,WTBR22315935842541,CHECKING,USD,5619.59,2310.6,ACTIVE,2024-07-12,,NHBK54295672604302,1107.45,0.01,2024-06-16 12:50:24,2026-02-06 18:03:47
3291453107,8728575086,XDMD77459320900936,CHECKING,USD,9127.23,8062.96,ACTIVE,2024-09-27,,JDQX33098592923314,1824.95,0.015,2025-08-20 01:45:21,2025-01-30 22:34:00
1800208987,7291103343,OWXZ57455046682447,CHECKING,USD,4519.39,4811.5,DORMANT,2025-03-05,,GVOB44531772199101,2495.31,0.047,2020-10-16 13:26:16,
7908713544,9055161728,WARI79233836707380,SAVINGS,USD,1158.1,11.64,ACTIVE,2022-08-30,2025-07-15,ECHR93544741477759,4887.75,0.022,2023-04-14 16:40:57,2020-08-06 18:26:33
1426723066,4028726059,JJON68759357629932,CHECKING,USD,3452.63,1817.33,CLOSED,2023-11-28,,NDBM88798145362979,1769.45,0.034,2025-07-10 17:53:54,
8156529411,1347385000,DYNB25593964922546,SAVINGS,USD,7928.81,4183.65,ACTIVE,2024-08-15,,MVXR89635754330178,2549.25,0.029,2025-05-07 14:17:53,2024-10-01 06:35:08
9796475272,7970899632,KOCW83614224193019,CHECKING,USD,8108.35,463.35,ACTIVE,2024-04-25,,KWDY39125408842947,2321.67,0.012,2020-12-02 21:12:54,2020-02-25 12:29:08
9211062323,5055815600,FBHS88440439409516,SAVINGS,USD,6293.27,4361.68,ACTIVE,2020-07-14,,DCBK32918567741552,31.72,0.03,2023-09-12 00:23:42,2024-08-02 22:39:59
1395320001,2778586586,IDIG27929752713072,SAVINGS,USD,2986.22,1301.46,ACTIVE,2025-07-25,,OBFU74162400004507,3713.42,0.029,2023-11-22 13:57:29,
4118281386,6457543740,ATCN59005478045736,CHECKING,USD,6262.38,1165.79,ACTIVE,2024-04-25,,CDIB51127486512469,382.16,0.042,2021-04-14 03:23:01,
1584179863,6483026290,ILWG13068075641162,SAVINGS,USD,7807.52,2215.91,ACTIVE,2025-12-24,,QHMV86697233192419,677.45,0.041,2021-04-26 00:49:56,
3074105836,7666979906,RQBD47367921391781,SAVINGS,USD,7206.23,6532.49,ACTIVE,2022-07-24,,XHCJ69567853543382,1004.67,0.021,2024-01-21 18:02:52,
5462462358,8383818316,UKJQ11426374995375,CHECKING,USD,3737.16,816.27,ACTIVE,2023-01-31,,EMZX26819822531472,3465.86,0.024,2024-03-23 04:16:32,2021-04-25 06:34:11
4393388986,4770070713,RQGO34267905254059,CHECKING,USD,9757.35,4961.47,ACTIVE,2022-05-18,,DRBD94123032997179,119.3,0.025,2023-08-04 03:40:51,2024-11-30 06:41:36
9863323492,891969847,NVFV70701456437097,SAVINGS,USD,3638.5,1249.3,ACTIVE,2024-10-14,,NFXU08688470001323,2552.72,0.048,2024-04-05 01:11:44,2025-08-02 09:44:36
470110687,3546719912,WBQA40468381802215,SAVINGS,USD,5249.51,2551.84,ACTIVE,2020-01-20,,TJCF04871068029754,4323.26,0.04,2025-03-17 12:29:17,
5201500743,4003921653,YNUH76398114687154,CHECKING,USD,4592.91,1726.81,ACTIVE,2021-08-14,,JNIV61580617506018,800.81,0.017,2024-04-02 12:57:37,2021-02-07 09:54:50
5992228905,5683493923,CVAN98211403668278,CHECKING,USD,808.63,2584.71,DORMANT,2021-03-23,,MZVG59560716302484,4800.61,0.02,2020-10-03 04:01:49,2026-03-01 01:40:19
2588279600,5499992026,QMEE65490146829393,CHECKING,USD,2548.07,2388.88,ACTIVE,2026-01-06,,RLYO95901719273994,2181.39,0.026,2023-12-20 22:03:28,
2878982688,6923962864,CVAI06290153275007,SAVINGS,USD,6802.02,5895.69,ACTIVE,2020-07-02,,NALF70918057464908,3987.71,0.044,2025-12-10 12:49:46,2020-09-14 16:57:44
1440145481,3368447567,FQFV90739292928435,CHECKING,USD,4437.17,1065.96,ACTIVE,2024-01-14,,OZBG07728231084078,3891.17,0.026,2024-08-01 14:46:49,
894900891,9651136133,XHCZ11664146103667,CHECKING,USD,432.68,520.79,ACTIVE,2023-06-12,,MVIV77068042608044,204.84,0.011,2024-10-24 23:01:57,
3079181018,7632329126,VOOS92723613308803,CHECKING,USD,7381.16,6019.17,ACTIVE,2024-02-25,2025-12-09,MJML07033951120431,535.55,0.023,2023-10-01 10:15:36,
7866487519,1868688272,IORN47857033065444,CHECKING,USD,682.4,270.11,ACTIVE,2020-06-28,,MBUI80655865906131,11.14,0.028,2024-07-28 10:57:10,2024-06-13 13:35:59
244903981,9758167349,SJDD86571363043426,SAVINGS,USD,6332.37,10139.13,ACTIVE,2020-08-28,,XNZV31044868349323,4978.05,0.033,2022-10-06 04:54:39,2020-03-31 02:25:48
1605104817,1145011378,BTSX05073610907011,CHECKING,USD,7697.37,52.06,ACTIVE,2024-03-28,,GQQR06577590323591,867.1,0.043,2025-07-23 16:50:54,2020-10-10 03:40:04
7837817688,5290965057,KBAO54572651028218,SAVINGS,USD,1119.39,3987.88,ACTIVE,2020-03-30,,XGSS13021307595091,3155.41,0.03,2022-09-01 20:52:40,2025-08-29 01:23:08
5917281711,3926252194,RJGN90284747074634,SAVINGS,USD,8615.62,4976.37,ACTIVE,2024-12-08,,CRWZ68419089320180,1483.34,0.017,2021-05-15 20:14:46,2026-01-31 01:57:54
6831365218,2412671392,AEQP38754556044116,SAVINGS,USD,7133.76,7887.53,ACTIVE,2024-07-01,,QOBD24017628961395,4419.33,0.021,2022-12-06 23:14:04,2020-03-23 16:13:58
5953482659,9113775366,FNVA32836123149013,SAVINGS,USD,939.33,945.4,CLOSED,2022-11-19,,QYKP93334297521890,283.54,0.01,2023-03-02 01:27:39,
7669808051,4748480090,KHWX93548661967773,CHECKING,USD,5419.43,3928.56,ACTIVE,2020-12-18,,KZDI24669775736263,4697.95,0.018,2024-08-02 15:15:49,2022-04-17 10:20:24
4883496358,1332516860,FDOA96025675775750,CHECKING,USD,6263.38,1942.13,ACTIVE,2022-10-25,,ZKJF71482342985403,4076.33,0.042,2025-09-07 18:06:09,
8492618322,4465622256,NPUC15268654339664,SAVINGS,USD,7555.72,5847.94,ACTIVE,2022-11-11,,XEPK08893844540450,4413.48,0.049,2022-10-23 22:00:28,2025-03-16 22:29:57
4948930745,3013902899,FHHM06260857251619,SAVINGS,USD,5472.48,3477.82,ACTIVE,2021-11-16,,PRRU62368918863168,223.74,0.036,2025-05-23 03:18:43,2020-01-11 06:54:43
2358022564,2902264785,NTGU70485523160227,CHECKING,USD,303.34,389.61,ACTIVE,2023-12-21,,LPGW10662922776662,4731.49,0.026,2025-08-24 03:16:37,2024-05-06 08:10:30
9716001270,2232220487,POZE49575154124688,CHECKING,USD,9917.93,80.02,ACTIVE,2022-02-08,,EZWC73401705469777,3565.46,0.049,2023-08-11 19:43:42,
3292607727,689431857,QFLA61079987469687,SAVINGS,USD,4521.91,6718.13,DORMANT,2022-05-12,,MHCW47022679543981,3929.91,0.038,2024-03-22 13:46:48,2024-05-22 09:42:37
6774295182,5405299022,LQST88193536167630,SAVINGS,USD,8525.96,1892.39,ACTIVE,2020-09-21,,QQHN28568514408866,3786.69,0.011,2023-10-26 00:22:26,2021-05-16 22:16:06
5330272482,3955397624,MJFJ70290827742511,CHECKING,USD,7083.86,14.73,ACTIVE,2025-06-11,,PKOR68465487276316,10.83,0.031,2020-10-24 01:41:38,2023-12-09 01:35:08
4087529661,8285269374,LJNK93810121348645,CHECKING,USD,2994.11,7666.66,ACTIVE,2024-04-02,2024-12-16,WVMA52858738891476,4811.31,0.02,2025-09-16 19:33:44,2020-10-21 12:33:08
2463005475,7295208927,YMMC98958970087263,CHECKING,USD,8746.77,7027.14,ACTIVE,2022-06-02,2020-10-29,WQPO34873227424560,3470.59,0.042,2020-07-15 11:55:12,2025-06-01 12:10:33
3061504680,4669289001,OWVE05039406738542,SAVINGS,USD,134.29,945.82,ACTIVE,2021-05-08,2020-07-15,BJDL32994021912810,4436.52,0.025,2026-03-06 13:17:26,2021-03-10 00:13:15
1123728532,9370217159,XSSN16043879776151,CHECKING,USD,1893.51,2174.61,ACTIVE,2024-06-15,,YNIJ22841944639241,1544.91,0.035,2025-02-19 08:18:18,
2852841926,4075491399,PRVK61603346277300,SAVINGS,USD,3602.01,5158.24,ACTIVE,2021-01-27,,GWEB95945645908258,3098.37,0.011,2024-09-12 10:57:20,
5286443554,8570825521,RNLU26601506833663,CHECKING,USD,527.33,1463.46,ACTIVE,2024-08-09,,ZOSW69335839961231,2437.58,0.041,2021-03-31 04:15:06,
3865546196,2519997437,XZXR86308218583462,SAVINGS,USD,1769.84,1526.6,ACTIVE,2025-11-04,,BADJ56574299478971,311.51,0.027,2021-04-20 04:14:17,2025-02-08 15:41:06
6871441149,8058658383,FUJG83553046245537,CHECKING,USD,7207.66,2794.37,ACTIVE,2024-12-02,2021-11-20,UJHF78594498701790,776.12,0.015,2026-03-14 11:26:19,
3688592098,8844767208,ZQON35327553481795,CHECKING,USD,3314.96,64.99,ACTIVE,2025-01-20,,OXMD29226227033759,490.36,0.016,2023-12-20 20:04:30,
1697377440,9648671170,ZKZP62189339067748,CHECKING,USD,4361.13,2252.84,ACTIVE,2020-04-04,,VOZD76704658459798,1804.34,0.013,2023-09-22 10:42:44,2024-12-27 05:17:15
6455608617,5925401504,YNHW99649820666217,CHECKING,USD,9740.6,3335.39,ACTIVE,2020-12-18,,FOZX91185710155926,51.06,0.044,2024-12-17 11:39:19,
1157932248,5412609236,BYUB09616366697341,CHECKING,USD,3865.34,3911.74,ACTIVE,2025-05-28,2020-06-27,MAWL76929244051905,3429.3,0.014,2026-03-31 18:56:32,
4360774002,6836790641,VQJV96349665828762,CHECKING,USD,5102.53,6285.99,ACTIVE,2021-10-05,,QYDW63584162764582,3134.53,0.037,2023-07-08 19:52:48,2024-06-12 18:38:23
2984883892,406441516,EUVO91085630326588,CHECKING,USD,4278.64,2685.51,ACTIVE,2025-04-16,,NDKU37146820100807,801.27,0.016,2023-06-05 15:55:15,2020-12-07 07:08:42
8400158323,4398739104,LDNF52354244838568,CHECKING,USD,8953.7,6042.1,ACTIVE,2025-04-22,2024-11-25,ZANN02892546556938,524.79,0.047,2024-03-30 00:31:44,
8715333120,9237558275,FGXZ52736005862286,SAVINGS,USD,596.59,1099.17,ACTIVE,2020-10-09,,ZGST45494401065712,2857.95,0.05,2024-05-29 17:33:05,
3461316310,5421638400,YNWP88585913790478,SAVINGS,USD,2026.11,1761.53,ACTIVE,2025-01-06,,APTR01752071575128,432.01,0.034,2022-05-22 21:02:27,2025-01-22 10:13:31
9791145250,2317115866,QQBK46537943412475,SAVINGS,USD,3071.42,227.07,ACTIVE,2022-04-01,,MWZK06286100307936,2833.22,0.025,2020-10-25 21:14:16,2023-09-30 00:06:53
8736484252,8833661291,OXOO25206744098850,SAVINGS,USD,6869.29,7818.59,ACTIVE,2020-09-04,,KEOE87962533115963,4705.02,0.016,2021-11-20 17:40:41,2025-09-09 01:42:45
7958711096,1539057308,JZJX61555367802939,SAVINGS,USD,182.82,2495.73,ACTIVE,2024-12-13,,GTZE30745987111709,4623.62,0.034,2023-10-18 19:21:15,2021-11-23 14:45:03
4427801688,3581920766,NZZU55697181061958,CHECKING,USD,2977.09,2930.92,ACTIVE,2021-01-22,,YUVP89683699650581,285.37,0.046,2020-09-14 15:13:51,2021-06-21 12:05:52
1971540972,2164894514,XTOK97155250747121,SAVINGS,USD,2254.02,1110.09,ACTIVE,2022-03-02,,VXSZ04737545230128,4541.31,0.021,2021-01-01 00:47:56,2024-12-05 23:44:44
8636424538,2381462991,OMSN79766763406014,CHECKING,USD,5080.75,660.04,ACTIVE,2023-10-22,,OEZS69823023861900,322.17,0.021,2023-02-22 14:37:22,
2046631779,339876941,MRTK87683440363450,CHECKING,USD,6341.36,714.04,ACTIVE,2020-04-15,2021-12-25,RSHA68318844388566,385.35,0.034,2025-04-23 15:42:05,
3548076029,5257150959,CQLQ02293792750062,CHECKING,USD,7455.65,618.64,ACTIVE,2025-06-24,,YADX88004743338410,2363.13,0.021,2025-06-08 02:56:13,
1309028111,8266856853,TDSX93704248650355,SAVINGS,USD,3781.76,3114.93,ACTIVE,2022-06-16,,ZSVP96121591732364,194.77,0.024,2021-09-13 23:34:55,
7757671038,1289335939,BOWW81416749876346,CHECKING,USD,2214.42,634.1,ACTIVE,2022-03-04,,TXXJ12534959496205,3090.77,0.035,2025-12-17 15:55:23,
1290384027,2963615379,UJZG78349397014423,SAVINGS,USD,473.72,888.09,ACTIVE,2022-03-11,,XZZT99250703281215,689.96,0.045,2023-05-05 15:08:55,
1341993372,9486071729,DCHH61977532616333,CHECKING,USD,6523.14,9807.54,CLOSED,2024-02-02,,YNDQ59278055728151,3576.6,0.043,2021-12-12 13:23:12,2025-01-30 20:44:05
3336998133,2368720857,JAFG30216712421491,SAVINGS,USD,7131.53,10278.28,ACTIVE,2020-03-18,,PFZL13455993519357,4859.03,0.034,2022-05-15 15:03:26,2025-06-08 16:03:08
7503843924,9967889399,SRDH48267077668262,CHECKING,USD,2193.12,536.0,ACTIVE,2020-02-21,,ZQQK72994551494716,3945.05,0.046,2021-10-07 18:48:16,
8368383627,661530544,HGEA87730156504706,CHECKING,USD,2697.8,5570.04,ACTIVE,2024-06-30,2024-05-25,WDAO57132141882943,3799.21,0.034,2021-10-21 17:40:57,2024-12-21 01:14:45
4851885741,5688899353,EYTA49697262858455,CHECKING,USD,1838.79,840.42,ACTIVE,2025-12-31,,RHQT11180538975405,364.99,0.014,2023-06-02 08:50:02,
361932143,659504691,MLLT33675306799209,SAVINGS,USD,3999.79,7074.87,ACTIVE,2020-01-05,,RQJZ47402360865526,3080.2,0.025,2024-09-25 20:28:30,
2771598033,7873756424,RGBU55797649804012,CHECKING,USD,8244.59,7549.92,ACTIVE,2025-01-12,2022-11-17,AIKM31453340462497,1219.11,0.048,2024-09-09 10:49:26,2022-10-05 06:37:04
3894827289,2290229136,USZS44843798027580,SAVINGS,USD,8096.13,1860.29,ACTIVE,2023-08-26,2021-07-26,SQWM99943328848200,794.49,0.02,2026-01-05 11:29:09,2024-08-26 15:52:39
6963956289,7471809447,GRRH55121775944948,CHECKING,USD,1346.73,194.94,CLOSED,2025-12-30,,AIWC07542561737214,1615.84,0.041,2022-03-16 20:36:38,
1524123903,8829523984,HDZZ91967169628369,CHECKING,USD,4028.73,1286.69,ACTIVE,2026-03-27,,ZEFL71787189520540,1923.33,0.036,2024-11-26 03:35:07,
2965267955,9329643546,MHEI33048126698078,CHECKING,USD,7843.4,4044.69,ACTIVE,2024-04-06,,PLLA63341392073143,4959.06,0.03,2025-10-14 15:44:34,
5677120965,4873644258,UPXY37468618720358,SAVINGS,USD,3751.65,173.67,ACTIVE,2024-02-02,,UYAR54217776228100,1920.67,0.027,2023-02-28 13:27:26,2020-10-03 03:55:59
5119066502,1386779587,BKZF81146650967524,CHECKING,USD,4619.08,2950.64,ACTIVE,2024-12-03,,UJZG47724546656659,3512.74,0.018,2020-05-30 10:40:04,2024-01-08 16:55:21
3348368451,4163318239,HGNM62537796703324,CHECKING,USD,606.88,3151.99,ACTIVE,2021-10-19,,AFIL43946937703333,3762.24,0.046,2024-03-07 10:13:50,2020-07-07 09:15:57
6310646301,9252726198,QVFL44741924588453,CHECKING,USD,7062.86,6516.01,ACTIVE,2025-12-17,,HOWG16208430548684,1681.07,0.036,2022-10-11 16:16:21,
2574371975,7382551872,NANJ61135621027185,SAVINGS,USD,8381.31,11253.87,ACTIVE,2020-07-11,2025-04-19,UNBB77108631508449,4747.81,0.029,2023-11-18 23:55:28,
4579255206,7261966251,YEQS26390154125560,CHECKING,USD,9455.45,7634.22,ACTIVE,2023-05-02,2021-05-30,HJEN36431453392847,2266.27,0.012,2020-09-29 09:05:16,2020-08-05 22:25:18
8989233059,4402505402,CVVX61429180247934,CHECKING,USD,5746.38,10203.56,DORMANT,2025-07-05,,PGYJ67278519825644,4991.67,0.041,2020-12-18 03:15:30,
9782377407,3875592444,PBFF87399148700647,CHECKING,USD,2178.62,3429.18,ACTIVE,2025-11-30,,FIIP37162741925782,4833.61,0.024,2020-04-16 12:01:37,2022-02-20 02:38:33
239943627,1896893993,WYHP75459318321507,CHECKING,USD,6624.61,4987.71,CLOSED,2025-01-05,,BZBV81312530185364,1151.28,0.044,2025-02-26 04:37:53,2023-02-10 19:59:38
4378736839,9301050444,ZMYJ02842771244511,CHECKING,USD,2956.81,2150.2,ACTIVE,2020-03-09,,TDZB49573498951075,1840.32,0.02,2022-12-29 09:06:48,
3811093454,1138969270,FYUJ30755868704393,CHECKING,USD,9162.33,783.38,ACTIVE,2021-12-01,,OVFX29087057243677,2809.74,0.048,2022-07-12 06:10:58,
9858959809,1685597934,OIVQ22453229079579,CHECKING,USD,8874.7,7948.39,DORMANT,2022-06-10,,BLAG65741728314478,1156.98,0.032,2021-08-23 09:17:12,2024-03-31 22:44:23
512086076,4200956387,VIME93141647396230,SAVINGS,USD,6958.19,4868.98,ACTIVE,2024-05-10,,MLSS06473445502199,3386.4,0.04,2023-02-27 02:43:09,2024-03-05 06:53:58
82265766,5601190568,AMEE52288340669217,CHECKING,USD,4834.87,3401.87,ACTIVE,2023-03-27,,SKBL56644923704494,3268.46,0.042,2024-06-29 10:33:00,2024-06-19 19:40:16
2037807692,243482166,CREC36050803078206,SAVINGS,USD,9858.91,7284.31,ACTIVE,2024-05-15,,BTVB08359278326697,4871.68,0.018,2021-04-05 18:05:31,
9511525899,8280893583,POTO41256328421443,SAVINGS,USD,4548.0,1913.02,ACTIVE,2021-01-16,,PIPH26643010096630,2297.34,0.037,2021-08-31 07:10:07,
9931021448,619348315,YHWQ32626576545343,CHECKING,USD,4866.22,8456.84,ACTIVE,2024-01-06,,EIWR56175243745958,4175.0,0.048,2024-06-05 02:24:53,2023-11-22 18:33:54
8197265703,6182066989,VQDG50583046920796,CHECKING,USD,9574.48,8894.71,ACTIVE,2026-03-09,,EZAD34704968109003,1452.77,0.041,2022-11-05 15:36:12,2021-05-01 10:21:49
6949361975,538644812,CHAL50161311551598,SAVINGS,USD,8294.56,6746.9,ACTIVE,2021-01-30,,BDHW45174288732406,102.72,0.018,2021-05-23 21:14:12,2025-08-28 21:43:07
7880571027,7671161941,MOOS44618761518985,SAVINGS,USD,907.04,3818.77,ACTIVE,2024-09-01,,PQPJ98298878761122,3499.14,0.041,2025-09-27 19:34:40,2021-01-08 15:19:41
